primary_key,codes,year,vt_euros
6453,16H050221,1999,637814
6454,16H050221,2009,486243
6455,16H050222,2019,1545107
6456,16H050222,1999,951338
6457,16H050222,2009,927475
6458,16H050223,2019,1939425
6459,16H050223,1999,1658099
6460,16H050223,2009,1559807
6461,16H050225,2019,616568
6462,16H050225,1999,444708
6463,16H050225,2009,808203
6464,16H050226,2019,775760
6465,16H050226,1999,246725
6466,16H050226,2009,362535
6467,16H050227,2019,2649175
6468,16H050227,1999,1838593
6469,16H050227,2009,3183491
6470,16H050228,2019,1882346
6471,16H050228,1999,2619859
6472,16H050228,2009,1481069
6473,16H050229,2019,740983
6474,16H050229,1999,907790
6475,16H050229,2009,610259
6476,16H050230,2019,1022050
6477,16H050230,1999,1430890
6478,16H050230,2009,1132621
6479,16H050231,2019,2488654
6480,16H050231,1999,909340
6481,16H050231,2009,1492159
6482,16H0505,2019,52514069
6483,16H0505,1999,31082582
6484,16H0505,2009,40566424
6485,16H050502,2019,411821
6486,16H050502,1999,675698
6487,16H050502,2009,491259
6488,16H050505,2019,5230172
6489,16H050505,1999,4034178
6490,16H050505,2009,4188902
6491,16H050506,2019,994288
6492,16H050506,1999,529404
6493,16H050506,2009,1126662
6494,16H050509,2019,982041
6495,16H050509,1999,1640751
6496,16H050509,2009,1394648
6497,16H050510,2019,1057813
6498,16H050510,1999,2272813
6499,16H050510,2009,1264416
6500,16H050511,2019,1134896
6501,16H050511,1999,976975
6502,16H050511,2009,1209206
6503,16H050512,2019,6068229
6504,16H050512,1999,4244966
6505,16H050512,2009,4783024
6506,16H050514,2019,1505599
6507,16H050514,1999,1222615
6508,16H050514,2009,1631983
6509,16H050516,2019,1367542
6510,16H050516,1999,506815
6511,16H050516,2009,885762
6512,16H050518,2019,20463981
6513,16H050518,1999,7970000
6514,16H050518,2009,11467894
6515,16H050519,2019,3393329
6516,16H050519,1999,1286985
6517,16H050519,2009,2941126
6518,16H050520,2019,3192834
6519,16H050520,1999,1904592
6520,16H050520,2009,2656928
6521,16H050521,2019,6711523
6522,16H050521,1999,3816788
6523,16H050521,2009,6524615
6524,16H0506,2019,2803921
6525,16H0506,1999,2415933
6526,16H0506,2009,2072095
6527,16H050601,2019,80996
6528,16H050601,1999,132083
6529,16H050601,2009,132626
6530,16H050603,2019,55895
6531,16H050603,1999,102613
6532,16H050603,2009,87096
6533,16H050613,2019,1104058
6534,16H050613,1999,447985
6535,16H050613,2009,421162
6536,16H050605,2019,77325
6537,16H050605,1999,208133
6538,16H050605,2009,159662
6539,16H050606,2019,179161
6540,16H050606,1999,74850
6541,16H050606,2009,48677
6542,16H050607,2019,78024
6543,16H050607,1999,109238
6544,16H050607,2009,89496
6545,16H050614,2019,631046
6546,16H050614,1999,1007485
6547,16H050614,2009,873506
6548,16H050609,2019,468860
6549,16H050609,1999,159149
6550,16H050609,2009,81570
6551,16H050610,2019,53188
6552,16H050610,1999,102900
6553,16H050610,2009,85586
6554,16H050611,2019,75366
6555,16H050611,1999,71497
6556,16H050611,2009,92713
6557,16H0507,2019,11996267
6558,16H0507,1999,8297351
6559,16H0507,2009,8452758
6560,16H050704,2019,218195
6561,16H050704,1999,279451
6562,16H050704,2009,191848
6563,16H050706,2019,1043982
6564,16H050706,1999,1165909
6565,16H050706,2009,841824
6566,16H050707,2019,399367
6567,16H050707,1999,291518
6568,16H050707,2009,211629
6569,16H050708,2019,660487
6570,16H050708,1999,505626
6571,16H050708,2009,713714
6572,16H050710,2019,5890428
6573,16H050710,1999,2538240
6574,16H050710,2009,4724431
6575,16H050711,2019,1316734
6576,16H050711,1999,775139
6577,16H050711,2009,172410
6578,16H050713,2019,1135113
6579,16H050713,1999,1423778
6580,16H050713,2009,474507
6581,16H050714,2019,1011302
6582,16H050714,1999,1123181
6583,16H050714,2009,845591
6584,16H050712,2019,320658
6585,16H050712,1999,194509
6586,16H050712,2009,276804
6587,16H0508,2019,14285513
6588,16H0508,1999,4468287
6589,16H0508,2009,4324686
6590,16H050802,2019,728582
6591,16H050802,1999,456451
6592,16H050802,2009,335970
6593,16H050805,2019,615762
6594,16H050805,1999,754862
6595,16H050805,2009,806539
6596,16H050807,2019,11662736
6597,16H050807,1999,2071102
6598,16H050807,2009,1907380
6599,16H050808,2019,1278434
6600,16H050808,1999,1185872
6601,16H050808,2009,1274797
6602,16H0511,2019,7973306
6603,16H0511,1999,4875407
6604,16H0511,2009,4116120
6605,16H051101,2019,636605
6606,16H051101,1999,703139
6607,16H051101,2009,588064
6608,16H051102,2019,4182369
6609,16H051102,1999,1565841
6610,16H051102,2009,1904004
6611,16H051103,2019,550697
6612,16H051103,1999,718345
6613,16H051103,2009,316853
6614,16H051104,2019,2603635
6615,16H051104,1999,1888082
6616,16H051104,2009,1307199
6617,16I,2019,123686165
6618,16I,1999,109365586
6619,16I,2009,114028480
6620,16I1401,2019,12444308
6621,16I1401,1999,10475228
6622,16I1401,2009,9841810
6623,16I140104,2019,2571093
6624,16I140104,1999,1438537
6625,16I140104,2009,3340871
6626,16I140119,2019,29407
6627,16I140119,1999,183254
6628,16I140119,2009,17749
6629,16I140118,2019,52702
6630,16I140118,1999,1050250
6631,16I140118,2009,62709
6632,16I140105,2019,331188
6633,16I140105,1999,380676
6634,16I140105,2009,225926
6635,16I140106,2019,1044996
6636,16I140106,1999,803321
6637,16I140106,2009,826143
6638,16I140107,2019,1238964
6639,16I140107,1999,697681
6640,16I140107,2009,729886
6641,16I140108,2019,344788
6642,16I140108,1999,868410
6643,16I140108,2009,674209
6644,16I140115,2019,1353157
6645,16I140115,1999,608921
6646,16I140115,2009,828508
6647,16I140120,2019,1361226
6648,16I140120,1999,1719382
6649,16I140120,2009,810321
6650,16I140121,2019,118049
6651,16I140121,1999,468634
6652,16I140121,2009,118935
6653,16I140122,2019,1501296
6654,16I140122,1999,633003
6655,16I140122,2009,970049
6656,16I140123,2019,1655283
6657,16I140123,1999,964881
6658,16I140123,2009,826934
6659,16I140124,2019,842157
6660,16I140124,1999,658278
6661,16I140124,2009,409568
6662,16I1402,2019,3246522
6663,16I1402,1999,4444085
6664,16I1402,2009,4433237
6665,16I140202,2019,485937
6666,16I140202,1999,577010
6667,16I140202,2009,666477
6668,16I140206,2019,143256
6669,16I140206,1999,158591
6670,16I140206,2009,138197
6671,16I140207,2019,125860
6672,16I140207,1999,207699
6673,16I140207,2009,197875
6674,16I140208,2019,307365
6675,16I140208,1999,292415
6676,16I140208,2009,499187
6677,16I140209,2019,1007730
6678,16I140209,1999,1710284
6679,16I140209,2009,1607523
6680,16I140211,2019,460947
6681,16I140211,1999,591270
6682,16I140211,2009,502306
6683,16I140212,2019,715426
6684,16I140212,1999,906816
6685,16I140212,2009,821672
6686,16I1408,2019,2026554
6687,16I1408,1999,1542955
6688,16I1408,2009,620390
6689,16I140801,2019,121096
6690,16I140801,1999,176696
6691,16I140801,2009,135558
6692,16I140802,2019,858814
6693,16I140802,1999,993315
6694,16I140802,2009,69405
6695,16I140803,2019,1046643
6696,16I140803,1999,372944
6697,16I140803,2009,415428
6698,16I1410,2019,963490
6699,16I1410,1999,267922
6700,16I1410,2009,1689212
6701,16I141002,2019,218804
6702,16I141002,2009,50230
6703,16I141001,2019,744686
6704,16I141001,1999,267922
6705,16I141001,2009,1638982
6706,16I1411,2019,31468688
6707,16I1411,1999,22460326
6708,16I1411,2009,29150396
6709,16I141101,2019,4351585
6710,16I141101,1999,6460871
6711,16I141101,2009,3999176
6712,16I141103,2019,657921
6713,16I141103,1999,407294
6714,16I141103,2009,449133
6715,16I141104,2019,176171
6716,16I141104,1999,248560
6717,16I141104,2009,208622
6718,16I141106,2019,5275947
6719,16I141106,1999,11346614
6720,16I141106,2009,14470284
6721,16I141107,2019,88883
6722,16I141107,1999,2070648
6723,16I141107,2009,426559
6724,16I141110,2019,15396130
6725,16I141110,1999,921311
6726,16I141110,2009,8753655
6727,16I141111,2019,5522052
6728,16I141111,1999,1005028
6729,16I141111,2009,842968
6730,16I1413,2019,3322848
6731,16I1413,1999,3730961
6732,16I1413,2009,2168610
6733,16I141302,2019,302278
6734,16I141302,1999,155910
6735,16I141302,2009,177616
6736,16I141303,2019,740033
6737,16I141303,1999,1264033
6738,16I141303,2009,472922
6739,16I141304,2019,246578
6740,16I141304,1999,420866
6741,16I141304,2009,179180
6742,16I141305,2019,1046879
6743,16I141305,1999,879162
6744,16I141305,2009,567868
6745,16I141307,2019,126974
6746,16I141307,1999,161477
6747,16I141307,2009,148914
6748,16I141309,2019,860107
6749,16I141309,1999,849514
6750,16I141309,2009,622111
6751,16I1421,2019,22966205
6752,16I1421,1999,26480475
6753,16I1421,2009,24600481
6754,16I142101,2019,227443
6755,16I142101,1999,371422
6756,16I142101,2009,275617
6757,16I142102,2019,332198
6758,16I142102,1999,304073
6759,16I142102,2009,314609
6760,16I142104,2019,277369
6761,16I142104,1999,359082
6762,16I142104,2009,221704
6763,16I142105,2019,57890
6764,16I142105,1999,213771
6765,16I142105,2009,186101
6766,16I142106,2019,909187
6767,16I142106,1999,698627
6768,16I142106,2009,993370
6769,16I142115,2019,687365
6770,16I142115,1999,694352
6771,16I142115,2009,877478
6772,16I142111,2019,3868991
6773,16I142111,1999,14305101
6774,16I142111,2009,2059970
6775,16I142113,2019,378655
6776,16I142113,1999,646743
6777,16I142113,2009,658127
6778,16I142119,2019,1128903
6779,16I142119,1999,1454893
6780,16I142119,2009,1246947
6781,16I142120,2019,925265
6782,16I142120,1999,1128722
6783,16I142120,2009,1106346
6784,16I142121,2019,175186
6785,16I142121,1999,551278
6786,16I142121,2009,265923
6787,16I142122,2019,1117609
6788,16I142122,1999,1795327
6789,16I142122,2009,1220073
6790,16I142114,2019,12880144
6791,16I142114,1999,3957084
6792,16I142114,2009,15174216
6793,16I1417,2019,1318688
6794,16I1417,1999,1156594
6795,16I1417,2009,1292695
6796,16I141701,2019,564298
6797,16I141701,1999,323100
6798,16I141701,2009,119610
6799,16I141702,2019,22311
6800,16I141702,1999,112971
6801,16I141702,2009,43067
6802,16I141703,2019,533803
6803,16I141703,1999,513516
6804,16I141703,2009,975081
6805,16I141704,2019,198276
6806,16I141704,1999,207005
6807,16I141704,2009,154938
6808,16I0509,2019,6909571
6809,16I0509,1999,6044579
6810,16I0509,2009,4811650
6811,16I050901,2019,532692
6812,16I050901,1999,192975
6813,16I050901,2009,219117
6814,16I050902,2019,161437
6815,16I050902,1999,137679
6816,16I050902,2009,139360
6817,16I050903,2019,442866
6818,16I050903,1999,276949
6819,16I050903,2009,167925
6820,16I050911,2019,442906
6821,16I050911,1999,303730
6822,16I050911,2009,290300
6823,16I050912,2019,2566989
6824,16I050912,1999,2017320
6825,16I050912,2009,2311861
6826,16I050913,2019,420017
6827,16I050913,1999,479018
6828,16I050913,2009,370060
6829,16I050915,2019,997270
6830,16I050915,1999,1300734
6831,16I050915,2009,502883
6832,16I050916,2019,408279
6833,16I050916,1999,633893
6834,16I050916,2009,213044
6835,16I050917,2019,545818
6836,16I050917,1999,300060
6837,16I050917,2009,270269
6838,16I050914,2019,391297
6839,16I050914,1999,402222
6840,16I050914,2009,326832
6841,16I1418,2019,16792673
6842,16I1418,1999,17021242
6843,16I1418,2009,18732113
6844,16I141802,2019,3478727
6845,16I141802,1999,6549523
6846,16I141802,2009,4309466
6847,16I141804,2019,198248
6848,16I141804,1999,442402
6849,16I141804,2009,201048
6850,16I141808,2019,512874
6851,16I141808,1999,759975
6852,16I141808,2009,1501221
6853,16I141809,2019,2071553
6854,16I141809,1999,2514941
6855,16I141809,2009,2954238
6856,16I141814,2019,558175
6857,16I141814,1999,198979
6858,16I141814,2009,409068
6859,16I141813,2019,1125038
6860,16I141813,1999,591486
6861,16I141813,2009,892547
6862,16I141817,2019,173422
6863,16I141817,1999,208458
6864,16I141817,2009,239797
6865,16I141818,2019,852774
6866,16I141818,1999,904945
6867,16I141818,2009,1201815
6868,16I141819,2019,6280284
6869,16I141819,1999,3418681
6870,16I141819,2009,5570786
6871,16I141820,2019,1009091
6872,16I141820,1999,390748
6873,16I141820,2009,628882
6874,16I141821,2019,532487
6875,16I141821,1999,1041103
6876,16I141821,2009,823244
6877,16I1419,2019,19105744
6878,16I1419,1999,13685924
6879,16I1419,2009,14889444
6880,16I141902,2019,3753067
6881,16I141902,1999,909498
6882,16I141902,2009,866580
6883,16I141904,2019,1546449
6884,16I141904,1999,2047773
6885,16I141904,2009,1655377
6886,16I141917,2019,215120
6887,16I141917,2009,16217
6888,16I141909,2019,930810
6889,16I141909,1999,813362
6890,16I141909,2009,1103803
6891,16I141910,2019,1344918
6892,16I141910,1999,1787291
6893,16I141910,2009,1459772
6894,16I141918,2019,2914020
6895,16I141918,1999,1753478
6896,16I141918,2009,2938890
6897,16I141919,2019,3079257
6898,16I141919,1999,1035632
6899,16I141919,2009,2547669
6900,16I141920,2019,3946858
6901,16I141920,1999,3394111
6902,16I141920,2009,2835677
6903,16I141921,2019,1027824
6904,16I141921,1999,1755126
6905,16I141921,2009,1242724
6906,16I141916,2019,347419
6907,16I141916,1999,189654
6908,16I141916,2009,222735
6909,16I0510,2019,2227949
6910,16I0510,1999,1288914
6911,16I0510,2009,895354
6912,16I051001,2019,60093
6913,16I051001,1999,159809
6914,16I051001,2009,61168
6915,16I051002,2019,495258
6916,16I051002,1999,82448
6917,16I051002,2009,90137
6918,16I051003,2019,1672598
6919,16I051003,1999,1046657
6920,16I051003,2009,744048
6921,16I1420,2019,892927
6922,16I1420,1999,766380
6923,16I1420,2009,903087
6924,16I142001,2019,52702
6925,16I142001,1999,82478
6926,16I142001,2009,69915
6927,16I142002,2019,587439
6928,16I142002,1999,513362
6929,16I142002,2009,42399
6930,16I142003,2019,43997
6931,16I142003,1999,51419
6932,16I142003,2009,28649
6933,16I142006,2019,208789
6934,16I142006,1999,119121
6935,16I142006,2009,762124
6936,16J,2019,240546676
6937,16J,1999,185413030
6938,16J,2009,192614226
6939,16J0902,2019,10313234
6940,16J0902,1999,11809826
6941,16J0902,2009,10784836
6942,16J090203,2019,1494555
6943,16J090203,1999,1851797
6944,16J090203,2009,2357706
6945,16J090207,2019,325001
6946,16J090207,1999,256311
6947,16J090207,2009,222711
6948,16J090209,2019,700576
6949,16J090209,1999,673026
6950,16J090209,2009,633062
6951,16J090210,2019,435289
6952,16J090210,1999,566570
6953,16J090210,2009,363328
6954,16J090213,2019,905160
6955,16J090213,1999,689611
6956,16J090213,2009,927777
6957,16J090219,2019,372195
6958,16J090219,1999,604092
6959,16J090219,2009,373617
6960,16J090224,2019,492502
6961,16J090224,1999,318476
6962,16J090224,2009,408045
6963,16J090230,2019,542475
6964,16J090230,1999,621706
6965,16J090230,2009,816053
6966,16J090231,2019,1103721
6967,16J090231,1999,1092581
6968,16J090231,2009,884473
6969,16J090232,2019,646188
6970,16J090232,1999,650217
6971,16J090232,2009,636860
6972,16J090233,2019,464896
6973,16J090233,1999,722154
6974,16J090233,2009,593898
6975,16J090234,2019,482616
6976,16J090234,1999,809469
6977,16J090234,2009,605907
6978,16J090235,2019,698624
6979,16J090235,1999,887797
6980,16J090235,2009,541126
6981,16J090236,2019,409796
6982,16J090236,1999,416361
6983,16J090236,2009,229678
6984,16J090227,2019,873969
6985,16J090227,1999,1144577
6986,16J090227,2009,935714
6987,16J090229,2019,365670
6988,16J090229,1999,505080
6989,16J090229,2009,254882
6990,16J0501,2019,7732863
6991,16J0501,1999,6918451
6992,16J0501,2009,8182375
6993,16J050102,2019,3275829
6994,16J050102,1999,2678612
6995,16J050102,2009,3413673
6996,16J050104,2019,1352622
6997,16J050104,1999,1339496
6998,16J050104,2009,1076631
6999,16J050105,2019,279332
7000,16J050105,1999,419711
7001,16J050105,2009,504661
7002,16J050106,2019,2825080
7003,16J050106,1999,2480631
7004,16J050106,2009,3187409
7005,16J0903,2019,12194299
7006,16J0903,1999,6425507
7007,16J0903,2009,6645347
7008,16J090302,2019,258745
7009,16J090302,1999,183986
7010,16J090302,2009,215683
7011,16J090304,2019,118854
7012,16J090304,1999,164689
7013,16J090304,2009,115234
7014,16J090322,2019,155311
7015,16J090322,1999,86002
7016,16J090322,2009,102293
7017,16J090306,2019,941244
7018,16J090306,1999,897991
7019,16J090306,2009,1280549
7020,16J090307,2019,1131132
7021,16J090307,1999,350996
7022,16J090307,2009,423264
7023,16J090308,2019,595159
7024,16J090308,1999,316559
7025,16J090308,2009,328496
7026,16J090309,2019,622811
7027,16J090309,1999,381814
7028,16J090309,2009,415405
7029,16J090310,2019,810640
7030,16J090310,1999,452424
7031,16J090310,2009,394845
7032,16J090311,2019,989176
7033,16J090311,1999,518257
7034,16J090311,2009,602949
7035,16J090312,2019,1892226
7036,16J090312,1999,320223
7037,16J090312,2009,286606
7038,16J090314,2019,1005847
7039,16J090314,1999,156797
7040,16J090314,2009,230146
7041,16J090323,2019,668538
7042,16J090323,1999,531780
7043,16J090323,2009,499079
7044,16J090324,2019,1218727
7045,16J090324,1999,956549
7046,16J090324,2009,943037
7047,16J090325,2019,548769
7048,16J090325,1999,612685
7049,16J090325,2009,445670
7050,16J090326,2019,605122
7051,16J090326,1999,294684
7052,16J090326,2009,205762
7053,16J090318,2019,632000
7054,16J090318,1999,200070
7055,16J090318,2009,156330
7056,16J0503,2019,27284696
7057,16J0503,1999,17062562
7058,16J0503,2009,22807150
7059,16J050302,2019,2673
7060,16J050302,1999,81047
7061,16J050302,2009,4945
7062,16J050305,2019,1410004
7063,16J050305,1999,1354275
7064,16J050305,2009,1231395
7065,16J050308,2019,374134
7066,16J050308,1999,433267
7067,16J050308,2009,339773
7068,16J050309,2019,478716
7069,16J050309,1999,143535
7070,16J050309,2009,127645
7071,16J050310,2019,334300
7072,16J050310,1999,128338
7073,16J050310,2009,233754
7074,16J050311,2019,5131813
7075,16J050311,1999,2366930
7076,16J050311,2009,3769830
7077,16J050312,2019,5579462
7078,16J050312,1999,1169215
7079,16J050312,2009,3200303
7080,16J050314,2019,591999
7081,16J050314,1999,1059731
7082,16J050314,2009,497107
7083,16J050315,2019,2504841
7084,16J050315,1999,1490235
7085,16J050315,2009,3020826
7086,16J050318,2019,41900
7087,16J050318,1999,53687
7088,16J050318,2009,42205
7089,16J050322,2019,44363
7090,16J050322,1999,76638
7091,16J050322,2009,69790
7092,16J050324,2019,1532059
7093,16J050324,1999,1849145
7094,16J050324,2009,1052267
7095,16J050325,2019,544685
7096,16J050325,1999,714040
7097,16J050325,2009,657441
7098,16J050332,2019,143838
7099,16J050332,1999,477511
7100,16J050332,2009,177687
7101,16J050333,2019,195483
7102,16J050333,1999,537279
7103,16J050333,2009,178270
7104,16J050334,2019,409458
7105,16J050334,1999,148577
7106,16J050334,2009,177912
7107,16J050335,2019,1028568
7108,16J050335,1999,896737
7109,16J050335,2009,1785427
7110,16J050336,2019,298984
7111,16J050336,1999,226586
7112,16J050336,2009,216730
7113,16J050337,2019,2891055
7114,16J050337,1999,2041150
7115,16J050337,2009,3181344
7116,16J050338,2019,3427233
7117,16J050338,1999,1479265
7118,16J050338,2009,2444959
7119,16J050327,2019,319127
7120,16J050327,1999,335375
7121,16J050327,2009,397542
7122,16J0904,2019,22098730
7123,16J0904,1999,12972600
7124,16J0904,2009,14378673
7125,16J090403,2019,1498260
7126,16J090403,1999,648719
7127,16J090403,2009,1189333
7128,16J090406,2019,2224066
7129,16J090406,1999,1484182
7130,16J090406,2009,1520370
7131,16J090408,2019,1148916
7132,16J090408,1999,1755920
7133,16J090408,2009,745468
7134,16J090410,2019,1149758
7135,16J090410,1999,1344056
7136,16J090410,2009,913931
7137,16J090418,2019,2112537
7138,16J090418,1999,1350255
